"","ENSG00000007402","ENSG00000078399","ENSG00000080293","ENSG00000087086","ENSG00000089225","ENSG00000092054","ENSG00000096088","ENSG00000100433","ENSG00000110786","ENSG00000112175","ENSG00000112494","ENSG00000113296","ENSG00000116745","ENSG00000118526","ENSG00000121075","ENSG00000122852","ENSG00000123243","ENSG00000125414","ENSG00000125798","ENSG00000126233","ENSG00000127080","ENSG00000127241","ENSG00000131400","ENSG00000136352","ENSG00000136546","ENSG00000137675","ENSG00000137804","ENSG00000138944","ENSG00000139988","ENSG00000140465","ENSG00000141161","ENSG00000142661","ENSG00000143631","ENSG00000146839","ENSG00000152582","ENSG00000159708","ENSG00000159871","ENSG00000162892","ENSG00000163075","ENSG00000163380","ENSG00000163394","ENSG00000163463","ENSG00000164265","ENSG00000165762","ENSG00000166317","ENSG00000166448","ENSG00000166589","ENSG00000167107","ENSG00000168079","ENSG00000168484","ENSG00000168530","ENSG00000168878","ENSG00000169035","ENSG00000170423","ENSG00000171403","ENSG00000171557","ENSG00000171885","ENSG00000171954","ENSG00000178175","ENSG00000179240","ENSG00000179477","ENSG00000180209","ENSG00000180660","ENSG00000183607","ENSG00000184937","ENSG00000185303","ENSG00000185739","ENSG00000196581","ENSG00000197901","ENSG00000198203","ENSG00000204361","ENSG00000214140","ENSG00000224127","ENSG00000224149","ENSG00000229415","ENSG00000229526","ENSG00000233101","ENSG00000248801","ENSG00000255399","ENSG00000261213","ENSG00000275896","ENSG00000283175","ENSG00000283907","cg00327072","cg00348900","cg00646731","cg02004641","cg02021485","cg02102533","cg02105519","cg02248486","cg02422694","cg02916332","cg03124636","cg04460185","cg04499325","cg04697946","cg04863892","cg05050858","cg05453337","cg05471296","cg05487507","cg05740106","cg05743885","cg05996795","cg06055873","cg06103624","cg06651376","cg07302069","cg07438617","cg07858113","cg08398691","cg08705647","cg08940169","cg09017619","cg09197492","cg09646197","cg09825979","cg10089145","cg10303978","cg10474350","cg10996039","cg11423130","cg11724970","cg11849086","cg12196573","cg12232308","cg12444736","cg13337949","cg13717446","cg13789775","cg13858136","cg14359292","cg14400030","cg14809191","cg15241499","cg15320272","cg15565065","cg15797110","cg16082877","cg16326123","cg16561266","cg16617518","cg16872560","cg17147526","cg17470674","cg17496661","cg17504135","cg18103150","cg18261462","cg19153763","cg19177125","cg19585103","cg19759481","cg19800670","cg20293594","cg20293609","cg20591728","cg20747380","cg20749769","cg20780811","cg21299458","cg22623133","cg23173688","cg23194776","cg23432345","cg23440816","cg23452969","cg24033224","cg24121069","cg24439713","cg24704287","cg25228995","cg25408237","cg25637829","cg25828346","cg26292895","cg27318546","cg27391627","cg27508551","cancersite"
"TCGA-CR-7389-01A",328,163,14,174599,5,2,0,76,143,0,47,150,44,10,2,2,6553,1,20,547,1192,5279,7,52,65,147,21,1314,184,4,3,238,1847,3,30,6,4605,222,63,4,0,32,3,0,247,6,59,526,368,2,0,1,14525,1261,148,0,20,737,331,51,723,16,29,4,1,12,145,120,1,5,120,20,1,0,1,88,3,6,0,0,0,26,6,0.941283711136508,0.573647638925147,0.902238628641435,0.247191295994237,0.887073166617088,0.773459133587928,0.328374677291544,0.209583968464249,0.0326056596196737,0.31833509943753,0.0523999788802209,0.0472502471353246,0.553062677796478,0.741788607801462,0.279069014563714,0.89164069955937,0.992716666823004,0.0653670272200151,0.815290659521352,0.908882752012519,0.102632570013787,0.0746330653135323,0.633240815626702,0.933906560693338,0.981872783099886,0.0337649758670945,0.0161627680112289,0.0226318265648808,0.746165787691692,0.722747371490707,0.985825120127033,0.0303567694623861,0.941577932276074,0.888437791513548,0.858160147884829,0.0547420386006849,0.611476938335379,0.0320314478748667,0.918930291909645,0.982991048579733,0.309417692653422,0.0243640508651953,0.121263962098157,0.062248646078447,0.965504497965039,0.107488628716483,0.0343455914790912,0.0486711274657714,0.818965486403638,0.218517032163497,0.892113385513204,0.163777417031095,0.1695086986018,0.928479426754422,0.0148179600869974,0.0754518593420143,0.0146096646469331,0.939379496572016,0.0397518349505026,0.0895041572775093,0.363995055704633,0.959309056429586,0.959792901563927,0.892573874231134,0.957179619717975,0.908125066958998,0.0173590441569171,0.128333970058865,0.924292640804795,0.0168960251122007,0.165633679860855,0.868042276005077,0.0563148057239511,0.983107403238377,0.884536877837537,0.585214454160366,0.0117196255855022,0.469373128533706,0.324772786970682,0.0345985493013258,0.684617223848725,0.989061089319305,0.0468716488197535,0.960598578953659,0.125635164319616,0.963405054738046,0.96262728526643,0.842722808424863,0.0800344478201173,0.978982637160751,0.957680742392095,0.448131053551314,0.808715250739764,0.958547096143072,0.047550039107355,0.962953045239662,0.0954005520018695,"larynx"
"TCGA-CN-A63U-01A",35,1,2,46374,0,53,2,4,11,23,0,261,73,2,144,0,122,40,3,42,175,384,16,7,3,7,24,22,442,3,77,153,1017,211,23,2,132,34,4,14,1,99,220,0,33,6,1498,1252,177,10,56,18,1411,679,389,0,6,259,6,549,349,150,15,1,4,1,433,8,1,1,35,82,1,0,0,55,16,118,1,1,0,4,107,0.944058713425416,0.438436332946475,0.895462148619435,0.0350140624912404,0.899327595068612,0.453062128105612,0.033390262303329,0.671937560794593,0.0317509888856538,0.489738541383538,0.115802733808311,0.0327119526678497,0.505049938337242,0.250132900933165,0.858733519202399,0.914277638812092,0.990698929426338,0.609242741174414,0.789486557421311,0.974463394228009,0.357408328108041,0.0487980324667166,0.716539710330674,0.662138931789564,0.985407074208036,0.75717225935278,0.0217799372966882,0.091321811501055,0.939185424896733,0.956922682890577,0.609923738933793,0.232476441474101,0.898943869582298,0.93921457216635,0.925772855491582,0.0409305836710074,0.968007557824698,0.0641733507534046,0.927853628032548,0.984405016151102,0.468950500146851,0.0502402956228539,0.617124583374902,0.146467587394002,0.676928556394675,0.149467112598197,0.138347048910981,0.0413640608645008,0.875302499138715,0.284470332621163,0.952971126635974,0.387500610492601,0.136638662904619,0.970162169528985,0.0157626932562264,0.466597531404682,0.0241272967889325,0.980528452444663,0.123949805464386,0.26312911773907,0.215664120066355,0.668278822300416,0.522910129660857,0.460782516256362,0.955313415543253,0.942922058877937,0.0186634683200474,0.546276722831438,0.582699735521919,0.023814134122815,0.701328764186085,0.415998079741018,0.664935853122612,0.984670900537023,0.968835337368177,0.705854065852593,0.0146709383393484,0.130102855880041,0.273647465751934,0.46200921454949,0.323956216766079,0.988633229308868,0.428245784903576,0.973080365931445,0.0566844375624733,0.594999746742149,0.298620379638874,0.48431886364078,0.0877232177098023,0.885431079644658,0.941279807318304,0.0971743318898399,0.908451712467952,0.529895557699448,0.102363475584124,0.96129766899588,0.269154592374713,"larynx"
"TCGA-CN-6012-01A",59,20,38,146757,4,7,0,131,7,2,106,58,2,10,19,0,637,1,2,272,601,663,10,11,7,3,9,100,129,1,1,65,313,57,95,10,680,120,47,4,0,88,3,0,1,40,350,367,20,4,1,15,1984,916,18,2,32,1122,152,148,1114,7,24,0,1,4,53,80,0,27,9,39,0,0,0,8,4,5,1,1,3,10,7,0.957480680391497,0.576884559441909,0.884653230688361,0.0695007683002457,0.919544091112452,0.704763893046372,0.0875802670397187,0.194983391333476,0.039138515120406,0.350621257359455,0.0614556236984055,0.0424837824196408,0.0789772320852628,0.845072211834841,0.252837030551467,0.896957120688897,0.991206937047053,0.0611016279435866,0.867298464753028,0.933396153430844,0.0608693970972068,0.0313431089270355,0.37962158080171,0.985333327078782,0.98105377767127,0.0323403764580341,0.0260057432984654,0.0291577664098826,0.975432346820012,0.952987124432027,0.986586393490851,0.0180330565812124,0.934014163351715,0.899536902105955,0.892225093981113,0.0605410984779321,0.969396639327216,0.0328203105521455,0.88351732353885,0.95943884967198,0.318070963236808,0.0388572340803862,0.117331459521491,0.0661234185041285,0.934734328466316,0.109763316502899,0.0811889641563158,0.0530627247200443,0.823349546642771,0.12534266019472,0.948157125019906,0.165905031378225,0.119849624441597,0.922240182182076,0.0151262133424884,0.0579148968080133,0.0214467600978834,0.945860073038569,0.0737955723875774,0.188662073876231,0.113096104916022,0.982612694253036,0.949088340515297,0.868697562619147,0.96675363133789,0.947071022198642,0.0220269597164528,0.105939578160434,0.813182875152737,0.0206981980595623,0.16659943671572,0.882692757603691,0.0433369840187548,0.984529150713875,0.917915020174084,0.387021144563211,0.0171119918819315,0.259111759689875,0.401706440973814,0.0226430062924502,0.72636142818678,0.9865141601395,0.0384225222790641,0.971703103397013,0.125483005108435,0.926238658673208,0.934168273596342,0.840814640295758,0.0661383754180936,0.974979006608594,0.969279447675822,0.129757850977833,0.82366435612847,0.966024868750594,0.0562864638580935,0.971313742434317,0.0913859051284178,"larynx"
"TCGA-33-6737-01A",1020,50,354,621086,522,1,3201,2,3,185,0,40,2,165,398,139890,385,12,341,595,486,194,9201,1045,271,0,15,169,61,4,21,42,38,3,349,34,146,117,250,22,0,210,3433,0,12,135,15,3156,1230,23615,0,104186,424,53,23,91940,3891,23,123,172,5,6,1,232,107,151692,74,45,0,598,0,20,2,5,397,2,50,763,212,0,177,4,1090,0.982542893537442,0.520799236501325,0.858341592692693,0.0266016896925982,0.821384983320482,0.957749641852446,0.0131374991090068,0.83046771024703,0.345561660576363,0.794087968032957,0.0546338952211316,0.0280695055303783,0.0702032312842102,0.750560239541682,0.880766892621877,0.879729425661356,0.963175263173683,0.474124102527601,0.807753156414649,0.918526511758481,0.508054713643761,0.102266928150641,0.696736992251431,0.95535392268684,0.977521121284907,0.63280505448118,0.421611110376196,0.0235120280916934,0.633589438979166,0.874788076211776,0.849649838886793,0.51921087356163,0.870844758812952,0.962196478904265,0.822214400105187,0.142141045426693,0.656540658101033,0.312257983476379,0.821783180496519,0.961196729092556,0.823568158463509,0.0246669437380147,0.517465274760953,0.0469158430730394,0.754436137838503,0.0944929119086414,0.0198213716940163,0.304552488509559,0.823170415331264,0.566265782667781,0.907410491877685,0.0719659555531856,0.098308807896562,0.669326958645124,0.462210511578399,0.390991027892416,0.0266720707928112,0.986410922675941,0.0153164113151381,0.113296786885819,0.0497574286366533,0.941981958612162,0.945127246372715,0.970568530403901,0.904450199268208,0.927862232384459,0.025019748674686,0.478218714994628,0.840600357368564,0.0350826864959537,0.835798769371271,0.852395452405939,0.383970184443555,0.981593177182569,0.978410948077286,0.680871019340561,0.0583041329808237,0.0846935202381802,0.53102959838045,0.420172860246239,0.64912471091666,0.965843202033867,0.501843218385508,0.947808761910746,0.238110555782269,0.696891365168285,0.971726207111727,0.88435146811465,0.198935929219643,0.911935956253806,0.821616628101221,0.0977183040080601,0.907182424510927,0.89336613541551,0.0526021196047068,0.952196566319916,0.531763730122693,"lung"
"TCGA-56-8304-01A",137,22,126,143089,95,3,131,126,0,16,0,9,6,10,189,9770,82,3,41,3,414,26,1046,143,49,14,3,8,15,1,7,15,69,1,50,19,138,7,38,7,3,88,4060,0,2,57,36,245,7,1699,0,31736,32,723,84,46,431,6,14,76,970,0,2,9,4,15003,12,16,0,71,0,107,0,0,38,3,70,42,45,0,74,4,8,0.981578717823241,0.507167610024624,0.779581919212017,0.0452043435129349,0.79165961751789,0.868225645566662,0.0213662788365975,0.484353492095645,0.388357485875352,0.511427073394076,0.0392349511310608,0.0336479510575126,0.0648473188237189,0.702402689193858,0.624156200644833,0.801287479036945,0.989406791366169,0.0812704154821235,0.684617650333235,0.920580263555903,0.0673952607706257,0.192954188472126,0.63293803259258,0.930412365698111,0.959914615230634,0.0295665333481125,0.439875011623183,0.0207040866661005,0.868570199589972,0.745382252090247,0.831678698373262,0.0382190110104393,0.597929766923603,0.965657615200086,0.773270695468237,0.170478064616815,0.620401585308407,0.0256164756975201,0.790805145528068,0.869635264247405,0.596940786664688,0.0318118325248657,0.125045955806644,0.0477988578144008,0.456673146845776,0.0915562651834514,0.0333746346359508,0.504555572624112,0.686060571701421,0.376272203066801,0.798533340253404,0.130217778584167,0.0924338424369101,0.825634983080198,0.520023020117807,0.0590197926990304,0.11565781927158,0.960571683510283,0.0456394824147766,0.161946747131304,0.111510921398536,0.535812713479391,0.911129906142789,0.873878428274937,0.929494625920876,0.831077451411746,0.133282669927066,0.11887465292949,0.690191916986526,0.142107752120412,0.428649657525637,0.931809655879167,0.0591643021749963,0.957972636555763,0.957086852815321,0.419998427729921,0.0957941934244658,0.257616645029176,0.618938183319048,0.022708925163066,0.776638596848648,0.970699418848972,0.0359510977546178,0.898331350269248,0.13911130953727,0.767994101800781,0.972126466583168,0.914258112860018,0.200323512494991,0.745317592032494,0.865606889856327,0.166419336082394,0.855028509437054,0.860563636729458,0.0683660116723088,0.719630558036802,0.0675181547827349,"lung"
"TCGA-92-8063-01A",145,9,59,401478,293,10,23,0,2,108,0,13,0,54,164,497,93,0,260,0,412,18,605,120,151,1,10,34,2,28,0,14,40,30,288,10,139,30,43,14,0,183,1706,0,8,80,6,391,37,1,0,29755,1121,39,2,192,175,11,16,132,19,4,0,2,166,1023,9,9,0,40,0,25,0,0,34,0,36,7,141,0,1263,1,42,0.972019695296608,0.712222908256069,0.705771991529125,0.0248914770615457,0.749660600987602,0.963803564610438,0.0159942910564699,0.196239694753545,0.0297044981531389,0.303872022114314,0.0445773695211199,0.0364162701283818,0.0648594544046625,0.620927959354504,0.26335275420384,0.744215483355588,0.917204617769289,0.546955966552057,0.647288369918577,0.982475190703644,0.472631982538894,0.275402254198719,0.577101271229099,0.944741556541434,0.916647823005848,0.700020625478742,0.0236693923449947,0.0193401946310762,0.709414331649082,0.714406802031501,0.804951573030731,0.551859052629351,0.615300215149682,0.956038260707269,0.712332753029356,0.206518819873055,0.865985366011652,0.469385232671693,0.752291141932822,0.822962403993654,0.377419974228842,0.0423296906427562,0.493788030763507,0.0554298787238369,0.558146297211413,0.0923708173988757,0.0256959392373536,0.0511779950287732,0.703491084550919,0.185378653712283,0.743411498522897,0.0922252370488273,0.102191933921651,0.775958473525419,0.0175073200881874,0.534737957414888,0.192698347627943,0.986145797585358,0.0268606574846107,0.167765140403373,0.0649640478423668,0.781267446746276,0.865203718088688,0.95291849959036,0.758862598470779,0.850939585594616,0.218074474238074,0.422022269335121,0.67140828111365,0.224832161299129,0.167970946008705,0.818802465501854,0.513012737816079,0.950202168649002,0.968122966467145,0.566286159347692,0.180633167036773,0.144141013587506,0.388941397462297,0.432518426759276,0.695688068131704,0.966366479746538,0.417273583750344,0.852584114060103,0.173093863583936,0.727652078920555,0.970944807432541,0.8657412696346,0.254956126602891,0.77599731559831,0.810868952863911,0.350432696231358,0.896183394391103,0.784714020571993,0.0629662041241639,0.777556999672956,0.493785276249579,"lung"
"TCGA-22-4593-01A",267,13,9,167449,791,0,18,141,6,33,0,311,2,72,271,961,204,5,134,2,376,435,65,5,462,3,59,355,77,47,8,140,32,19,448,26,490,502,27,22,0,72,80,0,31,194,46,3148,38,42,0,1626,252,64,732,29,85,28,110,357,39,12,198,0,102,1426,46,18,0,45,1,45,0,0,3,11,75,5,377,0,135,17,241,0.980962600196822,0.857952780963347,0.812150563318258,0.0238108467697287,0.811165243209499,0.965494704841796,0.0127451046467189,0.272794924114973,0.67647543848644,0.45387907159787,0.0355836325184229,0.055897272193455,0.0739517158196969,0.789203686931124,0.344894205832292,0.836534445980624,0.987633882283935,0.719343846177596,0.794003377185514,0.985596866876014,0.59301640594208,0.156342201306256,0.755656904042274,0.973564547091911,0.971986315042742,0.817158659221348,0.713121751171222,0.0152213840328028,0.417913125801418,0.426883892921538,0.870685247311586,0.68184945468975,0.432504462980381,0.964956926751967,0.789958049227938,0.0896492072443605,0.936471443675878,0.636360674088099,0.852377307186664,0.957539661013314,0.41421923675535,0.0216534836745688,0.633327361301752,0.0503863631917337,0.438908433907569,0.0652836217609806,0.0376367715062239,0.647825087173465,0.797752612225193,0.428834931744426,0.82981283210671,0.0718823371746277,0.0717528975559473,0.823241442149024,0.648669926254691,0.653378952139693,0.0414278681235522,0.990547040836027,0.058279053159025,0.151853658282214,0.0794527387821095,0.79497718843617,0.910027414221461,0.971990063703555,0.943931521003937,0.80321888781697,0.0277555036932982,0.573133851986917,0.800654661685248,0.040880650033134,0.258147140436504,0.928871619670657,0.714041364235986,0.88606453154356,0.972749155596017,0.765414871379798,0.0254589427453653,0.375328698651264,0.702163588253604,0.571873889530208,0.75656803742956,0.980576326511767,0.615354125193948,0.954700995889207,0.150508080354662,0.822379276289039,0.976777630327065,0.929908443257413,0.0716111510784757,0.956356095947004,0.929539691326373,0.631638523962817,0.910326025085615,0.831429531999043,0.0533236757745673,0.940487558382508,0.636080423646255,"lung"
"TCGA-43-8115-01A",225,89,14,132064,702,4,34,22,9,39,84,219,1,41,201,1184,661,14,20,3,146,218,155,58,451,6,12,78,28,12,14,65,9,11,265,23,326,24,8,18,2,183,20,0,214,1052,20,474,50,271,4,2568,18,121,22,3,113,9,94,391,8,7,4,0,83,1632,30,16,0,124,0,38,0,0,5,0,85,9,390,0,35,19,13,0.985364904194767,0.709554833163894,0.731733510116313,0.0364919414633142,0.71420492964841,0.961228423694161,0.109499368338974,0.509482250760859,0.0349050447974947,0.533838520273834,0.103676072687781,0.0308326388263223,0.0870766848504594,0.501611974224204,0.550513637608304,0.709639766342338,0.978704307674534,0.0553799979090361,0.671526088704791,0.987905846944322,0.0671006078254161,0.29971880349872,0.575530610152204,0.942132976041214,0.961255144399981,0.0308048971158881,0.0167439370929843,0.053550702669261,0.778762879848408,0.917283390858176,0.781771526333994,0.0223200697153461,0.703058493129482,0.949525689220102,0.734110668508498,0.130852893240167,0.686424722368282,0.038437512289666,0.664440158676497,0.682608759317356,0.58498623958926,0.0275147291075449,0.0764884655814692,0.0876582655962914,0.403478052536861,0.149111750285869,0.0553149653277552,0.0369553600728877,0.661016120280742,0.142553259079223,0.695500496845111,0.136082178794701,0.117165461094993,0.753082997367358,0.0168411421329685,0.0563455939957966,0.095028428332942,0.9880932130907,0.0509054725343604,0.208023799387636,0.133315827270105,0.813422567608279,0.90114782878335,0.893131485634593,0.862334777492555,0.754822659927288,0.177380038681536,0.0834433445130125,0.731430581160562,0.184077781966271,0.412613224252653,0.890465030067547,0.0444432748002337,0.824083110405077,0.980207796677042,0.519238526158955,0.139200823123425,0.250688634753807,0.53497814421103,0.0305291852785385,0.734004609211422,0.966615390557519,0.0344278805767062,0.885709283865534,0.180161683469773,0.596941906323949,0.97692577577186,0.90832773328278,0.159405336561015,0.87215504107904,0.944242476616481,0.321416962090775,0.865466815735043,0.805070349831987,0.0592440443740528,0.695411233432319,0.0496876810949237,"lung"
"TCGA-43-5670-01A",373,58,10,98761,109,76,40,0,1,14,1,42,0,10,69,31,209,3,129,5,357,218,36,228,11,1,15,66,49,3,1,226,57,7,397,13,1159,376,82,26,1,126,4,0,10,83,7,2880,26,40,5,58,3503,112,25,4,4,165,15,360,13,101,3,1,118,44,17,18,0,1,0,62,0,0,2,8,22,17,60,0,0,9,320,0.981557654469654,0.772089337213948,0.827114900573274,0.0219108679987898,0.819048718798913,0.96567814795082,0.0123472407078389,0.791001810812187,0.302541633200055,0.750985404370973,0.0727751905721601,0.0536718497087796,0.0855970310395753,0.834280595431014,0.845559646460165,0.77138172251649,0.98424350849768,0.446367138085608,0.774247650077359,0.985181361119972,0.423781374939759,0.15123704150211,0.679093436568722,0.964803984939528,0.971157461457971,0.654185099320058,0.571830994109877,0.0150690759062396,0.656471354524473,0.942519388207983,0.937958773848241,0.476370853522712,0.866825511924821,0.977271529360247,0.852259012303814,0.104178178125303,0.745871954715885,0.439175991402599,0.884677045649082,0.945112501964173,0.801516585379223,0.0464901217748736,0.437415697770733,0.0681718622939595,0.532517146543327,0.108171804578114,0.0654308727668291,0.39506819159015,0.694537473021966,0.713750007679316,0.864495706919477,0.116847792405073,0.0736090191643073,0.864619636480423,0.346613488759197,0.456674352034283,0.028915770275501,0.984514469874161,0.051479033953273,0.123955280765963,0.0556840118229832,0.925931239583222,0.947480270734228,0.976359533505589,0.944676595674015,0.909303837282907,0.0246329743484482,0.394736980970622,0.897039807010505,0.0316237667615416,0.783951045969387,0.842970338100235,0.466821830986441,0.920829751539641,0.977725504248035,0.673311351228426,0.0465644306844726,0.0972041805675718,0.50820902356707,0.34044103553461,0.715167138671673,0.978667717683135,0.357670118164616,0.919108610706749,0.108804096533433,0.822849245330893,0.971596821248559,0.899260217140447,0.0851592636837072,0.949469359686788,0.94623014042666,0.597760560770248,0.868621579740278,0.90479306925185,0.0617063529902909,0.90843105796136,0.485288867697236,"lung"
"TCGA-33-AASI-01A",71,53,49,50419,116,9,39,3,2,25,0,30,0,12,94,3287,291,0,18,1,106,26,447,87,33,0,11,24,15,1,1,20,3,0,197,51,123,11,26,13,0,226,757,0,3,32,2,6995,64,2194,0,10488,1,55,20,281,123,3,17,216,10,3,0,3,12,6087,14,5,0,11,0,21,0,0,19,2,11,15,34,0,5,0,39,0.985731430072509,0.904304288946009,0.872992907278452,0.0447669085925733,0.798792024186089,0.978658355530155,0.0731674122351311,0.26174602294458,0.412961506444274,0.45567709511795,0.0357928641183074,0.0359586105520388,0.0984163588109634,0.626626425579163,0.326554108625692,0.789668208380084,0.887565563090605,0.30211011239666,0.697621957706021,0.972964598827658,0.232615351012131,0.173945820043443,0.654774863542518,0.943973704116421,0.970687997905559,0.310348892852967,0.538123821259631,0.0173484442816056,0.91645961816653,0.846273428782036,0.935771380377369,0.171648849128256,0.884166606260151,0.955307143226789,0.87593920302145,0.0969716106439803,0.941739943987245,0.296418968172956,0.746331514076292,0.932326987827478,0.474107673987431,0.0220482153413135,0.302851040637126,0.0548569161530157,0.76915308205917,0.11322801744335,0.0180149249757765,0.347908903696986,0.778387982885951,0.372707432294418,0.775414609663288,0.0983004380761231,0.104680421223418,0.782739328555688,0.525859379694929,0.198459202447763,0.0824177350197309,0.986221122289301,0.0160021878216846,0.14076241021931,0.0753204156550236,0.824784891513669,0.95799553743455,0.946710930727497,0.943729409813369,0.916967589792836,0.0554491880084711,0.207388296566437,0.840499760261334,0.140412305739129,0.149556291263496,0.930919192437055,0.177457374306241,0.944177676638118,0.981024989812987,0.685481250975755,0.0200725403291555,0.358644325428949,0.56884750958681,0.15704599795905,0.692460251656393,0.975339098259358,0.171491258631929,0.918434891884456,0.205296684946229,0.904901188631988,0.965382803248718,0.857693735535348,0.15909309983947,0.958504825847306,0.852401338093215,0.46168028019869,0.932192128497575,0.912678734908588,0.0687811646238025,0.953768775906746,0.338203177417032,"lung"
"TCGA-56-7822-01A",348,12,324,180660,333,0,245,506,0,99,56,52,0,60,535,42564,17499,8,157,422,699,105,4432,433,121,1,5,4024,48,3,23,925,42,7,305,116,367,5,245,23,3,94,4386,0,92,69,2,1262,15,7661,0,101428,3247,861,79,883,1801,37,69,66,61,12,3,105,22,66229,45,259,1,119,1,156,0,0,198,41,29,119,216,0,107,1,340,0.973237499398889,0.733611472961892,0.736762982012463,0.0286147303449324,0.746109415620033,0.97023403243779,0.025273318337759,0.382458824334752,0.380954957369276,0.462812052777698,0.109510553604411,0.0337244159137241,0.0714660235157869,0.65867917846122,0.446807963423104,0.783988411027928,0.899872492183389,0.480339798335632,0.618142960242083,0.981708022099531,0.449239650158505,0.245680190981592,0.591402014869915,0.831496002994794,0.884460945888566,0.622876890818568,0.458262439761967,0.0251561622852392,0.815818409732528,0.724358732165903,0.848682582938897,0.473863410113518,0.729105908002647,0.951211037946626,0.671268101198563,0.151564103485943,0.855257118080851,0.419693989689948,0.65721208273529,0.83456268823972,0.511070210681417,0.0339544404973296,0.465160868909754,0.0600445186354095,0.659987129114064,0.131387284238569,0.0240956491220295,0.371479537404942,0.672835993901714,0.506253350023428,0.741430850460008,0.116873618230105,0.129802330958363,0.830350661306741,0.539575419650002,0.47696149390531,0.155567556205866,0.988916572392802,0.0186568751972366,0.207776840938237,0.093265403093668,0.817874227620553,0.899275269348823,0.971168544427776,0.868086259777099,0.860727529009966,0.23090462880561,0.413917778255124,0.638891362164435,0.195243564861171,0.288704781836746,0.798432033741714,0.414285466666588,0.836553153068745,0.931391717776752,0.58365724976956,0.114049689581801,0.167685647083594,0.609872694581604,0.339339604893341,0.638947603417757,0.667158096434473,0.407771977439255,0.738536109005592,0.311341601276362,0.685911699269071,0.976447309188292,0.873416414114364,0.278248842246449,0.772328049898139,0.812168287121178,0.484329843565271,0.904177647920929,0.740020990758131,0.0627685654048104,0.797772657493531,0.475459855467095,"lung"
